latitude,longitude,brightness,scan,track,acq_date,timestamp,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,predio
30.86174,-110.97473,342.53,0.39,0.36,17/09/2023,17/09/2023 20:25,2025,N,VIIRS,n,2.0NRT,309.69,5.6,D,VIIRS314745
30.86237,-110.97076,367,0.39,0.36,17/09/2023,17/09/2023 20:25,2025,N,VIIRS,l,2.0NRT,329.45,43.54,D,VIIRS314746
30.82206,-110.97489,301.05,0.54,0.68,17/09/2023,17/09/2023 08:18,818,1,VIIRS,n,2.0NRT,290.35,0.65,N,J1V313793
30.85249,-110.95793,299.94,0.54,0.68,17/09/2023,17/09/2023 08:18,818,1,VIIRS,n,2.0NRT,289.83,0.96,N,J1V313794
30.85382,-110.98159,314.83,0.54,0.68,17/09/2023,17/09/2023 08:18,818,1,VIIRS,n,2.0NRT,290.68,5.01,N,J1V313795
30.85411,-110.98679,317.81,0.54,0.68,17/09/2023,17/09/2023 08:18,818,1,VIIRS,n,2.0NRT,288.92,3.59,N,J1V313796
30.85038,-110.95779,304.53,0.54,0.68,17/09/2023,17/09/2023 08:18,818,1,VIIRS,n,2.0NRT,290.54,1.84,N,J1V313797
30.85763,-110.97691,305.56,0.54,0.68,17/09/2023,17/09/2023 08:18,818,1,VIIRS,n,2.0NRT,289.82,1.83,N,J1V313798
30.85785,-110.98125,307.15,0.54,0.68,17/09/2023,17/09/2023 08:18,818,1,VIIRS,n,2.0NRT,290.32,2.26,N,J1V313799
30.85808,-110.98575,320.05,0.54,0.68,17/09/2023,17/09/2023 08:18,818,1,VIIRS,n,2.0NRT,289.78,2.26,N,J1V313800
30.8388,-110.95437,299.8,0.45,0.63,17/09/2023,17/09/2023 09:58,958,1,VIIRS,n,2.0NRT,288.54,0.47,N,J1V313859
30.81949,-110.97491,331.07,0.53,0.67,17/09/2023,17/09/2023 19:36,1936,1,VIIRS,l,2.0NRT,304.65,4.42,D,J1V313924
30.86186,-110.96423,343.58,0.53,0.67,17/09/2023,17/09/2023 19:36,1936,1,VIIRS,n,2.0NRT,304.01,16.83,D,J1V313925
30.8562,-110.98548,333.11,0.53,0.67,17/09/2023,17/09/2023 19:36,1936,1,VIIRS,n,2.0NRT,303.49,8.23,D,J1V313926
30.85739,-110.981,337.84,0.53,0.67,17/09/2023,17/09/2023 19:36,1936,1,VIIRS,n,2.0NRT,303.32,8.23,D,J1V313927
30.85849,-110.97686,332.7,0.53,0.67,17/09/2023,17/09/2023 19:36,1936,1,VIIRS,n,2.0NRT,303.98,8.84,D,J1V313928
30.85959,-110.97276,338.53,0.53,0.67,17/09/2023,17/09/2023 19:36,1936,1,VIIRS,n,2.0NRT,304.7,8.84,D,J1V313929
30.86071,-110.96854,356.12,0.53,0.67,17/09/2023,17/09/2023 19:36,1936,1,VIIRS,n,2.0NRT,310.66,16.83,D,J1V313930
30.85252,-110.97488,332.94,0.53,0.67,17/09/2023,17/09/2023 19:36,1936,1,VIIRS,n,2.0NRT,303.54,8.84,D,J1V313931
30.85003,-110.98423,347.17,0.53,0.67,17/09/2023,17/09/2023 19:36,1936,1,VIIRS,n,2.0NRT,306.09,8.23,D,J1V313932
30.85142,-110.979,367,0.53,0.67,17/09/2023,17/09/2023 19:36,1936,1,VIIRS,h,2.0NRT,307.81,8.23,D,J1V313933
30.86049,-110.96063,367,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,h,2.0NRT,306.1,17.18,D,J1V313937
30.85971,-110.97259,367,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,h,2.0NRT,315.19,14.11,D,J1V313938
30.86011,-110.96651,352.67,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,315.51,17.18,D,J1V313939
30.86593,-110.96709,367,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,h,2.0NRT,305.98,17.18,D,J1V313940
30.8655,-110.97356,345.83,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,308.72,14.11,D,J1V313941
30.84744,-110.97892,353.59,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,306.57,8.23,D,J1V313942
30.85402,-110.96636,339.92,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,308.78,7.15,D,J1V313943
30.85331,-110.97852,334.82,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,305.82,8.23,D,J1V313944
30.853,-110.98389,341.31,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,310.74,11.7,D,J1V313945
30.85954,-110.97215,367,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,h,2.0NRT,315.7,17.13,D,J1V313946
30.86024,-110.96027,352.92,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,305.67,15.85,D,J1V313947
30.85989,-110.96613,352.16,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,315.56,15.85,D,J1V313948
30.86572,-110.96664,367,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,h,2.0NRT,305.46,15.85,D,J1V313949
30.86534,-110.97311,367,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,h,2.0NRT,309.4,17.13,D,J1V313950
30.81861,-110.97449,367,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,h,2.0NRT,310.66,6.95,D,J1V313952
30.81889,-110.96986,345.72,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,309.37,6.95,D,J1V313953
30.83779,-110.94904,354.22,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,309.04,9.35,D,J1V313954
30.84756,-110.97927,355.68,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,307.87,7.81,D,J1V313955
30.85459,-110.96124,334.14,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,306.56,3.43,D,J1V313956
30.85423,-110.96673,340.9,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,308.94,3.43,D,J1V313957
30.85344,-110.97895,336.59,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,n,2.0NRT,306.65,7.81,D,J1V313959
30.85309,-110.98428,337.46,0.45,0.63,17/09/2023,17/09/2023 21:16,2116,1,VIIRS,l,2.0NRT,310.66,9.5,D,J1V313960
30.87194,-110.9505,302.54,1.18,1.08,18/09/2023,18/09/2023 09:49,949,Aqua,MODIS,38,6.1NRT,291.57,6.11,N,MODIS68683
30.83261,-110.9352,327.43,1.01,1.01,18/09/2023,18/09/2023 17:41,1741,Terra,MODIS,69,6.1NRT,312.01,10.2,D,MODIS68691
30.87088,-110.94928,325.13,1.01,1.01,18/09/2023,18/09/2023 17:41,1741,Terra,MODIS,38,6.1NRT,311.21,7.58,D,MODIS68692
30.87231,-110.95957,328,1.01,1.01,18/09/2023,18/09/2023 17:41,1741,Terra,MODIS,41,6.1NRT,310.83,10.62,D,MODIS68693
30.87372,-110.96976,332.39,1.01,1.01,18/09/2023,18/09/2023 17:41,1741,Terra,MODIS,53,6.1NRT,310.45,16.52,D,MODIS68694
30.86989,-110.97072,340.26,1.12,1.05,18/09/2023,18/09/2023 20:49,2049,Aqua,MODIS,81,6.1NRT,311.89,32.79,D,MODIS68701
30.81045,-110.98147,324.69,1.12,1.05,18/09/2023,18/09/2023 20:49,2049,Aqua,MODIS,11,6.1NRT,312.54,9.75,D,MODIS68703
30.86238,-110.95789,332.71,1.12,1.05,18/09/2023,18/09/2023 20:49,2049,Aqua,MODIS,74,6.1NRT,314.83,19.42,D,MODIS68704
30.87167,-110.95984,333.47,1.12,1.05,18/09/2023,18/09/2023 20:49,2049,Aqua,MODIS,56,6.1NRT,312,19.62,D,MODIS68705
30.86943,-110.97352,330.5,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,293.06,2.82,N,VIIRS314820
30.86883,-110.96832,307.2,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,290.78,2.82,N,VIIRS314821
30.86757,-110.95745,316.65,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,292.07,2.34,N,VIIRS314835
30.86691,-110.95182,302.25,0.55,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,291.45,0.82,N,VIIRS314836
30.86672,-110.98481,303.66,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,291.23,3.2,N,VIIRS314837
30.86364,-110.95818,305.84,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,290.93,2.34,N,VIIRS314838
30.86299,-110.95257,303.62,0.55,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,290.77,0.82,N,VIIRS314839
30.8634,-110.9908,303.54,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,290,1.05,N,VIIRS314840
30.86275,-110.98524,309.48,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,290.89,1.51,N,VIIRS314841
30.85948,-110.99168,301.31,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,290.5,1.05,N,VIIRS314842
30.85882,-110.98597,304.15,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,290.29,1.51,N,VIIRS314843
30.83733,-110.93889,323.74,0.55,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,292.88,3.01,N,VIIRS314844
30.83405,-110.94519,308.51,0.55,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,291.12,1.49,N,VIIRS314845
30.83341,-110.93961,310.29,0.55,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,292.12,1.49,N,VIIRS314846
30.81361,-110.97713,318.26,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,292.47,2.26,N,VIIRS314847
30.8734,-110.97304,301.65,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,291.28,0.81,N,VIIRS314858
30.87004,-110.97877,324.57,0.56,0.43,18/09/2023,18/09/2023 08:50,850,N,VIIRS,n,2.0NRT,292.55,3.2,N,VIIRS314859
30.8753,-110.96968,355.08,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,n,2.0NRT,309.44,6.25,D,VIIRS314950
30.87637,-110.96432,349.07,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,n,2.0NRT,308.64,15.36,D,VIIRS314963
30.87424,-110.97501,336.31,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,l,2.0NRT,307.58,6.25,D,VIIRS314964
30.8113,-110.97017,347.99,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,n,2.0NRT,312.66,7.95,D,VIIRS314973
30.81004,-110.97658,335.42,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,l,2.0NRT,310.39,7.95,D,VIIRS314974
30.81524,-110.97113,341.91,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,n,2.0NRT,309.77,7.95,D,VIIRS314975
30.83074,-110.93414,338.37,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,l,2.0NRT,311.58,2.26,D,VIIRS314976
30.83467,-110.93504,345.67,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,n,2.0NRT,314.45,6.06,D,VIIRS314977
30.86094,-110.94793,337.03,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,l,2.0NRT,310.89,2.81,D,VIIRS314978
30.86287,-110.94943,343.33,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,n,2.0NRT,313.19,5.7,D,VIIRS314979
30.87077,-110.95111,341.96,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,l,2.0NRT,312.76,9.75,D,VIIRS314980
30.86963,-110.95682,345.41,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,n,2.0NRT,313.72,15.3,D,VIIRS314981
30.87354,-110.95783,339.93,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,n,2.0NRT,309.87,15.36,D,VIIRS314982
30.87243,-110.96339,355.7,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,n,2.0NRT,317.4,15.36,D,VIIRS314983
30.87138,-110.9687,344.77,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,n,2.0NRT,312.85,6.25,D,VIIRS314984
30.87033,-110.97394,336.37,0.57,0.43,18/09/2023,18/09/2023 20:06,2006,N,VIIRS,l,2.0NRT,308.49,6.25,D,VIIRS314985
30.86555,-110.96102,302.36,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,290.63,1.52,N,J1V314063
30.81288,-110.9734,312.06,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,291.73,1.53,N,J1V314066
30.81381,-110.97775,304.08,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,292.08,1.53,N,J1V314067
30.83303,-110.93941,302.06,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,291.44,1.82,N,J1V314070
30.83415,-110.94463,307.74,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,290.83,2.1,N,J1V314071
30.84206,-110.98173,301.21,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,290.97,1.11,N,J1V314072
30.83737,-110.93831,319.15,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,291.95,1.82,N,J1V314073
30.83425,-110.94357,311.98,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,291.46,2.3,N,J1V314074
30.83541,-110.9488,301.26,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,289.87,1.34,N,J1V314075
30.83744,-110.93723,322.45,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,292.68,2.3,N,J1V314076
30.85764,-110.98745,303.95,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,290.82,1.34,N,J1V314077
30.86203,-110.98661,309.11,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,290.51,1.35,N,J1V314078
30.86623,-110.98495,305.06,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,290.69,1.35,N,J1V314079
30.8644,-110.95579,319.92,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,291.32,2.31,N,J1V314080
30.8693,-110.97813,306.26,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,291.02,1,N,J1V314081
30.86875,-110.95476,313.67,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,291.8,2.31,N,J1V314082
30.86987,-110.95986,313.81,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,291.03,1.52,N,J1V314083
30.87228,-110.97092,306.2,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,290.9,1,N,J1V314084
30.8735,-110.97648,302.48,0.48,0.48,18/09/2023,18/09/2023 09:39,939,1,VIIRS,n,2.0NRT,290.9,1,N,J1V314085
30.86933,-110.98466,342.45,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,308.68,2.59,D,J1V314146
30.87039,-110.97369,342.16,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,308.63,3.89,D,J1V314147
30.87095,-110.96783,341.28,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,l,2.0NRT,311.97,6.56,D,J1V314148
30.8715,-110.96217,353.28,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,312.67,6.56,D,J1V314149
30.87199,-110.957,344.8,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,309.68,5.68,D,J1V314150
30.87249,-110.95187,350.07,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,309.56,5.68,D,J1V314151
30.8666,-110.967,339.35,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,l,2.0NRT,311.9,7.7,D,J1V314152
30.86811,-110.95119,341.8,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,311.23,10.22,D,J1V314153
30.81223,-110.97305,349.31,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,311.42,4.1,D,J1V314155
30.81272,-110.96808,337.69,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,305.6,4.1,D,J1V314156
30.80786,-110.97248,349.03,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,312.08,4.1,D,J1V314157
30.80835,-110.96753,337.12,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,309.19,4.1,D,J1V314158
30.87478,-110.97404,335.46,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,307.37,3.89,D,J1V314166
30.87533,-110.96843,353.26,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,309.31,6.56,D,J1V314167
30.87587,-110.96284,342.14,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,n,2.0NRT,309.07,6.56,D,J1V314168
30.86983,-110.97947,333.17,0.47,0.48,18/09/2023,18/09/2023 20:55,2055,1,VIIRS,l,2.0NRT,307.66,3.89,D,J1V314169
30.87224,-110.97795,305.98,1.9,1.35,19/09/2023,19/09/2023 04:40,440,Terra,MODIS,66,6.1NRT,293.75,15.5,N,MODIS68710
30.87553,-110.96106,307.48,1.89,1.34,19/09/2023,19/09/2023 04:40,440,Terra,MODIS,72,6.1NRT,294.86,17.37,N,MODIS68711
30.88013,-110.96233,302.62,0.35,0.56,19/09/2023,19/09/2023 08:30,830,N,VIIRS,n,2.0NRT,292.13,1.44,N,VIIRS315024
30.87987,-110.95909,312.05,0.35,0.56,19/09/2023,19/09/2023 08:30,830,N,VIIRS,n,2.0NRT,292.59,1.42,N,VIIRS315025
30.87536,-110.96909,301.52,0.35,0.57,19/09/2023,19/09/2023 08:30,830,N,VIIRS,n,2.0NRT,291.5,1.37,N,VIIRS315026
30.87107,-110.98187,305.65,0.35,0.57,19/09/2023,19/09/2023 08:30,830,N,VIIRS,n,2.0NRT,291,0.88,N,VIIRS315027
30.85807,-110.95124,302.61,0.35,0.56,19/09/2023,19/09/2023 08:30,830,N,VIIRS,n,2.0NRT,291.03,0.79,N,VIIRS315028
30.8578,-110.94781,302.41,0.35,0.56,19/09/2023,19/09/2023 08:30,830,N,VIIRS,n,2.0NRT,291.42,0.39,N,VIIRS315029
30.88091,-110.97223,317.16,0.35,0.57,19/09/2023,19/09/2023 08:30,830,N,VIIRS,n,2.0NRT,293.06,1.37,N,VIIRS315034
30.88064,-110.96885,318.81,0.35,0.57,19/09/2023,19/09/2023 08:30,830,N,VIIRS,n,2.0NRT,292.97,1.37,N,VIIRS315035
30.88038,-110.96558,309.82,0.35,0.57,19/09/2023,19/09/2023 08:30,830,N,VIIRS,n,2.0NRT,292.11,1.44,N,VIIRS315036
30.87157,-110.98451,309.89,0.65,0.73,19/09/2023,19/09/2023 10:11,1011,N,VIIRS,n,2.0NRT,289.98,2.31,N,VIIRS315114
30.87738,-110.97966,308.3,0.65,0.73,19/09/2023,19/09/2023 10:11,1011,N,VIIRS,n,2.0NRT,290.89,2.31,N,VIIRS315115
30.8812,-110.9678,301.18,0.66,0.73,19/09/2023,19/09/2023 10:11,1011,N,VIIRS,n,2.0NRT,289.88,1.84,N,VIIRS315116
30.88235,-110.9519,338.05,0.35,0.57,19/09/2023,19/09/2023 19:47,1947,N,VIIRS,l,2.0NRT,311.33,4.84,D,VIIRS315233
30.88156,-110.95516,344.96,0.35,0.57,19/09/2023,19/09/2023 19:47,1947,N,VIIRS,n,2.0NRT,313.13,5.61,D,VIIRS315234
30.87728,-110.97153,331.6,0.68,0.74,19/09/2023,19/09/2023 21:27,2127,N,VIIRS,l,2.0NRT,302.97,9.94,D,VIIRS315246
30.87693,-110.98075,345.57,0.68,0.74,19/09/2023,19/09/2023 21:27,2127,N,VIIRS,n,2.0NRT,302.65,4.9,D,VIIRS315251
30.87438,-110.97952,315.02,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,292.39,1.17,N,J1V314242
30.87515,-110.9839,303.46,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,291.72,1.17,N,J1V314243
30.86836,-110.98582,301.59,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,290.5,0.46,N,J1V314245
30.87098,-110.98048,311.43,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,290.7,1.17,N,J1V314246
30.8808,-110.96045,302.58,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,292.53,0.93,N,J1V314247
30.87981,-110.97478,313.54,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,292.08,1.31,N,J1V314248
30.87901,-110.97034,315.67,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,292.59,1.31,N,J1V314249
30.8782,-110.96582,308.01,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,291.82,0.93,N,J1V314250
30.87722,-110.98018,304.45,0.42,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,291.67,1.84,N,J1V314251
30.85776,-110.94579,302.66,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,291.67,0.92,N,J1V314252
30.85855,-110.95026,307.06,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,291.15,0.92,N,J1V314255
30.87384,-110.98119,329.36,0.42,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,293.33,1.84,N,J1V314257
30.87642,-110.97574,303.99,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,291.86,1.42,N,J1V314258
30.88341,-110.95512,329.05,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,294.47,3.06,N,J1V314266
30.88422,-110.95961,303.59,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,291.74,1.75,N,J1V314267
30.88242,-110.96944,311.56,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,292.04,1.31,N,J1V314268
30.88161,-110.96496,306.7,0.43,0.38,19/09/2023,19/09/2023 09:20,920,1,VIIRS,n,2.0NRT,292.22,0.93,N,J1V314269
30.88602,-110.95889,302.59,0.35,0.57,20/09/2023,20/09/2023 09:52,952,N,VIIRS,n,2.0NRT,290.39,0.71,N,VIIRS315411
30.87724,-110.97904,316.79,0.41,0.37,20/09/2023,20/09/2023 09:02,902,1,VIIRS,n,2.0NRT,291.5,1.82,N,J1V314488
30.85961,-110.84597,338.74,0.45,0.47,21/09/2023,21/09/2023 20:00,2000,1,VIIRS,n,2.0NRT,304.31,1.53,D,J1V315045
30.86022,-110.84872,342.26,0.47,0.48,26/09/2023,26/09/2023 20:55,2055,N,VIIRS,n,2.0NRT,316.47,2.61,D,VIIRS317369
30.8658,-110.84785,344.16,0.47,0.48,04/10/2023,04/10/2023 20:55,2055,1,VIIRS,n,2.0NRT,314.66,3.07,D,J1V317900
30.86141,-110.84756,332.56,0.47,0.4,17/10/2023,17/10/2023 20:12,2012,1,VIIRS,n,2.0NRT,305.93,1.82,D,J1V319602
30.84755,-110.83907,310.75,3.6,1.78,30/10/2023,30/10/2023 18:24,1824,Terra,MODIS,29,6.1NRT,298.86,27.99,D,MODIS70840
30.85697,-110.82953,312.68,3.6,1.78,30/10/2023,30/10/2023 18:24,1824,Terra,MODIS,57,6.1NRT,299.13,40.43,D,MODIS70841
30.86015,-110.84545,332.69,0.41,0.37,30/10/2023,30/10/2023 20:17,2017,N,VIIRS,l,2.0NRT,304.96,5.87,D,VIIRS323588
30.85972,-110.84452,337.08,0.66,0.73,30/10/2023,30/10/2023 19:28,1928,1,VIIRS,n,2.0NRT,297.67,3.74,D,J1V322142
30.85707,-110.84493,338.09,0.66,0.73,30/10/2023,30/10/2023 19:28,1928,1,VIIRS,n,2.0NRT,297.64,3.17,D,J1V322143
30.85785,-110.84602,349.15,0.36,0.57,30/10/2023,30/10/2023 21:08,2108,1,VIIRS,n,2.0NRT,303.99,2.17,D,J1V322162
